ym,discharge_cfs_mean,log_q,log_q_anomaly,precip_mm_sum,n_days_reported,spi_1,spi_3,spi_6,spi_12,month_sin,month_cos,log_q_anomaly_lag1
1990-07,103.25806451612904,4.637231335484717,-0.5074225602118068,83.2,31.0,-0.7856354122214398,-1.043476464415708,,,-0.4999999999999998,-0.8660254037844388,-0.22533759137407205
1990-08,161.7741935483871,5.08620149591089,-0.2756484766586631,93.3,31.0,-1.2996084044898915,-1.2859725394139168,-1.3843426022605327,,-0.8660254037844384,-0.5000000000000004,-0.5074225602118068
1990-09,87.06666666666666,4.466674108734166,-1.0303139442905556,148.5,30.0,-0.33873789520012265,-1.3550697430217453,-1.671628933244921,,-1.0,-1.8369701987210297e-16,-0.2756484766586631
1990-10,575.2258064516129,6.354762670580558,0.7942760172773662,405.4,31.0,1.6655592018433047,0.26759748481932405,-0.6024212472305452,,-0.8660254037844386,0.5000000000000001,-1.0303139442905556
1990-11,154.43333333333334,5.039762503754493,-0.5054990705550653,86.9,30.0,-0.8408409200580136,0.3780704364113731,-0.49766232289508966,,-0.5000000000000004,0.8660254037844384,0.7942760172773662
1990-12,160.2258064516129,5.076584110622204,-0.09921479397086319,207.7,31.0,0.8767881280064701,0.9225348691266704,-0.19434748723062875,,-2.4492935982947064e-16,1.0,-0.5054990705550653
1991-01,122.83870967741936,4.8108721914261094,-0.03628607548652152,74.1,31.0,-0.5206106439064555,-0.2724076258966983,-0.07630089303165564,,0.49999999999999994,0.8660254037844387,-0.09921479397086319
1991-02,120.96428571428571,4.7954953426425675,0.18012659235780504,177.0,28.0,1.504576669292915,1.0244417444401108,0.8032319877321474,-0.34554084239824817,0.8660254037844386,0.5000000000000001,-0.03628607548652152
1991-03,73.6774193548387,4.299696366290754,-0.12321843547210776,82.8,31.0,-0.006772500404674715,0.5054948800197361,1.0488085904025608,-0.6096797627738547,1.0,6.123233995736766e-17,0.18012659235780504
1991-04,38.7,3.655839600035736,-0.8896361804055228,63.8,30.0,-0.73670558894883,0.2334466635648527,-0.2011448931764384,-0.6179932577209315,0.8660254037844387,-0.49999999999999983,-0.12321843547210776
1991-05,56.354838709677416,4.03166810564891,-1.024684302429053,154.79999999999998,29.0,-0.038087990972758744,-0.6761381269029891,-0.054516415116751316,-0.4221120325776185,0.49999999999999994,-0.8660254037844387,-0.8896361804055228
1991-06,73.23333333333333,4.293650690722455,-0.754116694794944,54.4,30.0,-0.6190397997243604,-0.8279718258696191,-0.4816383714099037,-0.5166118127787755,1.2246467991473532e-16,-1.0,-1.024684302429053
1991-07,175.19354838709677,5.165891353549699,0.0212374578531751,108.2,29.0,-0.42026174081189693,-0.5618481379241919,-0.500144813624377,-0.4272659368182434,-0.4999999999999998,-0.8660254037844388,-0.754116694794944
1991-08,88.6774193548387,4.485005283680099,-0.8768446888894541,134.2,31.0,-0.6577623945635127,-1.0662186036324728,-1.238367935361767,-0.4967868591411356,-0.8660254037844384,-0.5000000000000004,0.0212374578531751
1991-09,178.86666666666667,5.186640649323414,-0.3103474037013072,128.0,30.0,-0.5647457213302327,-1.0447940395232573,-1.355675704513946,-0.5454467439446621,-1.0,-1.8369701987210297e-16,-0.8768446888894541
1991-10,127.90322580645162,4.851273929583802,-0.7092127237193901,61.4,31.0,-1.5992213446741315,-1.6731249438525042,-1.586376830026081,-1.6114588015286886,-0.8660254037844386,0.5000000000000001,-0.3103474037013072
1991-11,427.1,6.057018177847421,0.5117566035378625,162.1,30.0,0.006786698651332231,-1.2977067000485756,-1.5192607990341433,-1.4414455581999452,-0.5000000000000004,0.8660254037844384,-0.7092127237193901
1991-12,103.74193548387096,4.641906425813711,-0.5338924787793564,103.8,30.0,-0.33008599209370615,-0.9448142465527904,-1.5023704804663045,-1.3588845395308398,-2.4492935982947064e-16,1.0,0.5117566035378625
1992-01,558.516129032258,6.325283497290573,1.478125230377942,160.20000000000002,31.0,0.9327572931939927,0.06392763523546625,-1.1453979519358521,-1.1339282034575953,0.49999999999999994,0.8660254037844387,-0.5338924787793564
1992-02,81.75862068965517,4.403771256078931,-0.21159749420583118,32.8,29.0,-0.8789113131220836,-0.3631147322803977,-1.1534391743456747,-1.6797638925836929,0.8660254037844386,0.5000000000000001,1.478125230377942
1992-03,53.45161290322581,3.9787768129414167,-0.4441379888214452,46.1,31.0,-0.7355633856586301,-0.34822462396348847,-1.1339554212674448,-1.8828569895629947,1.0,6.123233995736766e-17,-0.21159749420583118
1992-04,50.43333333333333,3.9206523321262003,-0.6248234483150585,102.0,28.0,-0.15059887608728853,-1.0574462029136107,-0.6391614134371206,-1.6691084570455772,0.8660254037844387,-0.49999999999999983,-0.4441379888214452
1992-05,334.61290322580646,5.812974350946682,0.7566219428687191,399.6,31.0,1.5611102709483848,0.9506414232620254,0.42224805477740524,-0.9604864984438327,0.49999999999999994,-0.8660254037844387,-0.6248234483150585
1992-06,335.53333333333336,5.81572130567415,0.7679539201567511,243.1,30.0,1.3206392248463694,1.5375925107269088,1.1293984014578813,-0.3712413888458925,1.2246467991473532e-16,-1.0,0.7566219428687191
1992-07,106.61290322580645,4.66920454780064,-0.4754493478958839,75.1,29.0,-0.9205334468366202,1.134206565089546,0.5545382368788199,-0.45099500709151474,-0.4999999999999998,-0.8660254037844388,0.7679539201567511
1992-08,175.8709677419355,5.169750588331277,-0.19209938423827655,191.6,29.0,0.0449981167315149,0.23259065611745777,0.6183179877991174,-0.47135776722789086,-0.8660254037844384,-0.5000000000000004,-0.4754493478958839
1992-09,286.8333333333333,5.658901326983484,0.16191327395876254,88.6,30.0,-1.0828243432844677,-1.1448992296269422,0.32090892982094654,-0.5794348416290325,-1.0,-1.8369701987210297e-16,-0.19209938423827655
1992-10,110.61290322580645,4.706036747977774,-0.854449905325418,213.10000000000002,31.0,0.3212853446167722,-0.5440013331796305,0.4365136103580319,-0.0992009021377394,-0.8660254037844386,0.5000000000000001,0.16191327395876254
1992-11,315.6,5.75447558897172,0.2092140146621615,,,,,,,-0.5000000000000004,0.8660254037844384,-0.854449905325418
1992-12,217.09677419354838,5.3803432181536275,0.20454431356056002,252.4,31.0,1.274687572594528,,,,-2.4492935982947064e-16,1.0,0.2092140146621615
1993-01,167.29032258064515,5.1197307616134635,0.27257249470083256,91.1,31.0,-0.16668073920111756,,,,0.49999999999999994,0.8660254037844387,0.20454431356056002
1993-02,78.96428571428571,4.368995670682242,-0.2463730796025203,34.0,28.0,-0.8418349305154958,0.3778395663755552,,,0.8660254037844386,0.5000000000000001,0.27257249470083256
1993-03,51.54838709677419,3.9425209218410737,-0.48039387992178817,100.4,31.0,0.2684882116914755,-0.4885417882078912,,,1.0,6.123233995736766e-17,-0.2463730796025203
1993-04,83.63333333333334,4.426442164704267,-0.119033615736992,184.9,30.0,0.7493410886317835,0.20093766368351032,,,0.8660254037844387,-0.49999999999999983,-0.48039387992178817
1993-05,252.61290322580646,5.531858290265792,0.47550588218782863,157.70000000000002,31.0,-0.011494865172397341,0.3352763831603935,0.2898657603769838,,0.49999999999999994,-0.8660254037844387,-0.119033615736992
1993-06,320.73333333333335,5.770610040597243,0.7228426550798446,111.3,30.0,0.18191518722886643,0.27092343582044826,-0.12821978654169722,,1.2246467991473532e-16,-1.0,0.47550588218782863
1993-07,542.1935483870968,6.2956230380396905,1.1509691423431665,279.5,31.0,1.1905139826928899,0.5227510568003887,0.4397297703462822,,-0.4999999999999998,-0.8660254037844388,0.7228426550798446
1993-08,195.0,5.272999558563747,-0.0888504140058064,78.7,31.0,-1.5774388942440314,0.01990605623854739,0.10393017194119604,,-0.8660254037844384,-0.5000000000000004,1.1509691423431665
1993-09,177.73333333333332,5.180284299636444,-0.3167037533882775,119.0,30.0,-0.6719545230417756,-0.4066107432465266,-0.2317336218308841,,-1.0,-1.8369701987210297e-16,-0.0888504140058064
1993-10,112.09677419354838,4.719362553513746,-0.8411240997894458,85.9,31.0,-1.148582063426874,-1.9979246217254325,-0.8062519537063553,,-0.8660254037844386,0.5000000000000001,-0.3167037533882775
1993-11,229.86666666666667,5.437499430681374,-0.10776214362818415,168.9,30.0,0.06982269589382176,-1.140334078390903,-0.7339103867261059,-0.5903367275700762,-0.5000000000000004,0.8660254037844384,-0.8411240997894458
1993-12,90.64516129032258,4.506952557842645,-0.6688463467504224,62.2,31.0,-1.03666621738483,-1.0138124231170096,-1.0795340299518315,-0.8823503605755185,-2.4492935982947064e-16,1.0,-0.10776214362818415
