Unnamed: 0,discharge_cfs_mean,log_q,log_q_anomaly,precip_mm_sum,spi_1,spi_3,spi_6,spi_12,month_sin,month_cos,log_q_anomaly_lag1,ym,log_chl_anomaly,log_q_anomaly_lag0,log_q_anomaly_lag2,log_q_anomaly_lag3
2003-07,39.52903225806452,3.677035395806408,-0.8863767421003423,52.5,-0.4400286304578722,-1.4641638047359702,0.702068066669604,-0.2600744476404614,-0.4999999999999998,-0.8660254037844388,-0.9367218621001364,2003-07,-0.8025987122411601,-0.8863767421003423,-0.785598869251904,-0.3957829954583092
2003-08,49.52903225806452,3.902559007908652,-1.2847219959258918,97.5,-0.3001991132332684,-1.0926128911533506,0.5523335438024721,-0.4130939280839337,-0.8660254037844384,-0.5000000000000004,-0.8863767421003423,2003-08,0.0453268833108038,-1.2847219959258918,-0.9367218621001364,-0.785598869251904
2003-09,193.94333333333333,5.2675660201749865,-0.6132428764020244,103.7,-0.5389510980161275,-0.852628899731275,0.0503161498996352,-0.2384124453619514,-1.0,-1.8369701987210294e-16,-1.2847219959258918,2003-09,0.28965543370628044,-0.6132428764020244,-0.8863767421003423,-0.9367218621001364
2003-10,505.9032258064516,6.226345397649278,0.2383321552356356,187.5,0.5163210861819735,-0.308958277766229,-1.1625409192305112,0.0010030258193682,-0.8660254037844386,0.5000000000000001,-0.6132428764020244,2003-10,-0.05724482971573589,0.2383321552356356,-1.2847219959258918,-0.8863767421003423
2003-11,995.0,6.902742737158593,1.2122898884384812,483.7000000000001,2.7934715154733953,1.8735953403001264,0.9038127408032324,1.336226064573617,-0.5000000000000004,0.8660254037844384,0.2383321552356356,2003-11,0.4870338599358097,1.2122898884384812,-0.6132428764020244,-1.2847219959258918
2003-12,298.0,5.697093486505405,0.9778331845605042,114.8,1.103648302397207,2.8479588942610183,1.470388147830991,1.6000412682080989,-2.4492935982947064e-16,1.0,1.2122898884384812,2003-12,0.3160836831415842,0.9778331845605042,0.2383321552356356,-0.6132428764020244
2004-01,131.91290322580645,4.882141880759761,0.7533082128743782,106.2,1.2276019086180572,3.0384437222768668,1.927986872106005,1.7387642024419314,0.4999999999999999,0.8660254037844387,0.9778331845605042,2004-01,-0.2556120470266688,0.7533082128743782,1.2122898884384812,0.2383321552356356
2004-02,63.720689655172414,4.154509308196906,0.2897894136203272,49.9,0.2086847237990579,0.9966293414189902,2.003282705727217,1.7842562862972513,0.8660254037844386,0.5000000000000001,0.7533082128743782,2004-02,0.45338759721262323,0.2897894136203272,0.9778331845605042,1.2122898884384812
2004-03,54.20967741935484,3.992859442680014,0.2113032183292063,75.2,0.7023432783870437,0.8094330938292479,2.3824351054110053,1.697818912391025,1.0,6.123233995736766e-17,0.2897894136203272,2004-03,-0.37071975228156107,0.2113032183292063,0.7533082128743782,0.9778331845605042
2004-04,145.76333333333332,4.981984301892682,0.7240856457979747,104.9,0.6464928236455222,0.510443156055368,2.494381076054211,1.049937844313323,0.8660254037844387,-0.4999999999999998,0.2113032183292063,2004-04,-0.9629544142167532,0.7240856457979747,0.2897894136203272,0.7533082128743782
2004-09,614.0333333333333,6.420049215490062,0.539240318913051,146.5,0.0353130825420104,0.0376194206613022,1.042969937099798,2.3763660561137705,-1.0,-1.8369701987210294e-16,0.7240856457979747,2004-09,0.6054515761175036,0.539240318913051,0.2113032183292063,0.2897894136203272
2004-10,418.8709677419355,6.037562919611703,0.0495496771980601,150.5,0.1003060599844955,-0.0335203346597498,0.8712028990282267,2.124884261632614,-0.8660254037844386,0.5000000000000001,0.539240318913051,2004-10,-0.13942651855214208,0.0495496771980601,0.7240856457979747,0.2113032183292063
2004-11,216.26666666666668,5.376512214133093,-0.3139406345870181,47.599999999999994,-1.1590377721022824,-0.6500279632650474,-0.4423063815850083,0.8774787379737923,-0.5000000000000004,0.8660254037844384,0.0495496771980601,2004-11,-0.07772874158075921,-0.3139406345870181,0.539240318913051,0.7240856457979747
2004-12,98.18387096774192,4.586841955106104,-0.1324183468387962,41.5,-0.2089157061219636,-0.916187316205359,-0.5658115355877112,0.6089969015482183,-2.4492935982947064e-16,1.0,-0.3139406345870181,2004-12,-0.04102500951480462,-0.1324183468387962,0.0495496771980601,0.539240318913051
2005-01,59.29032258064516,4.082446098430486,-0.0463875694548967,8.799999999999999,-1.159115627486518,-1.6476322591636117,-0.9349080467301052,0.2721224481118116,0.4999999999999999,0.8660254037844387,-0.1324183468387962,2005-01,0.5596232238764969,-0.0463875694548967,-0.3139406345870181,0.0495496771980601
2005-02,31.532142857142855,3.451007433732333,-0.4137124608442462,9.1,-1.02823983369439,-1.294594688783828,-1.242792249813237,0.1263007734953872,0.8660254037844386,0.5000000000000001,-0.0463875694548967,2005-02,0.6586002130224972,-0.4137124608442462,-0.1324183468387962,-0.3139406345870181
