,discharge_cfs_mean,log_q,log_q_anomaly,precip_mm_sum,spi_1,spi_3,spi_6,spi_12,month_sin,month_cos,log_q_anomaly_lag1
2004-12,230.5483870967742,5.4404607627348325,0.3062608903655608,129.8,0.019875848103968762,,,,-2.4492935982947064e-16,1.0,
2005-01,786.9032258064516,6.668105274918037,1.8526144884850124,229.5,1.7483807004998295,,,,0.49999999999999994,0.8660254037844387,0.3062608903655608
2005-02,145.8,4.982235819574558,0.4917771465299783,27.099999999999998,-1.6233068053766946,0.46166599575244194,,,0.8660254037844386,0.5000000000000001,1.8526144884850124
2005-03,49.038709677419355,3.8926099796467937,-0.3990094220784708,1.0,-2.933211168011334,-0.4061793985426904,,,1.0,6.123233995736766e-17,0.4917771465299783
2005-04,261.80333333333334,5.5675935857604175,0.8688834522837592,236.2,1.4609481205522703,-0.5750165556883469,,,0.8660254037844387,-0.49999999999999983,-0.3990094220784708
2005-05,418.43548387096774,6.036522717641693,0.9770090508714908,223.0,0.5108870298567976,0.4748912658316977,0.6453861158188605,,0.49999999999999994,-0.8660254037844387,0.8688834522837592
2005-06,149.48333333333332,5.007184903895903,0.5283705902628268,76.60000000000001,-0.28537687415693314,0.6893734342783037,0.44904537631642766,,1.2246467991473532e-16,-1.0,0.9770090508714908
2005-07,958.3258064516128,6.865187810395049,2.2933142050614626,286.3,1.11458318790265,0.6023306493579577,0.2956901282428262,,-0.4999999999999998,-0.8660254037844388,0.5283705902628268
2005-08,351.6774193548387,5.86271433313908,0.8938818505376309,169.1,-0.2490661413771094,0.4411683381464406,0.519294393984589,,-0.8660254037844384,-0.5000000000000004,2.2933142050614626
2005-09,453.3,6.116554157946804,0.7137861980251667,139.8,-0.48780334830202704,0.4260211346090736,0.7875321882958911,,-1.0,-1.8369701987210297e-16,0.8938818505376309
2005-10,1879.1935483870968,7.5385980001688955,2.027518848580665,251.1,1.1665136359045056,0.40407478927661233,0.8429920476847614,,-0.8660254037844386,0.5000000000000001,0.7137861980251667
2005-11,432.96666666666664,6.070660742745129,0.4000988549637814,148.3,-0.42566102764041114,0.2747030638932778,0.4182925650167893,0.667626009918898,-0.5000000000000004,0.8660254037844384,2.027518848580665
2005-12,195.83870967741936,5.2772914106452875,0.14309153827601584,84.7,-0.7976842388874666,-0.05218503495183656,0.2890028489405923,0.56179636919787,-2.4492935982947064e-16,1.0,0.4000988549637814
2006-01,288.48387096774195,5.6646391778610345,0.8491483914280096,121.0,0.32439384334779886,-0.749414304021017,-0.2769778218791928,0.220272879084384,0.49999999999999994,0.8660254037844387,0.14309153827601584
2006-02,104.46785714285714,4.648879436940543,0.15842076389596382,48.6,-0.8979464518350473,-0.8195022875312086,-0.532628615738941,0.24719852002618603,0.8660254037844386,0.5000000000000001,0.8491483914280096
2006-03,174.9225806451613,5.16434347972403,0.8727240779987655,46.599999999999994,-0.5149391329353398,-0.8607350251522065,-1.1224469169384834,0.31333659819089416,1.0,6.123233995736766e-17,0.15842076389596382
2006-04,326.62666666666667,5.788817826519428,1.0901076930427696,285.9,1.8881703841042101,0.7169878860976949,-0.2598014038925218,0.5756839209773557,0.8660254037844387,-0.49999999999999983,0.8727240779987655
2006-05,188.57419354838711,5.239491529174204,0.1799778624040016,139.2,-0.20474151333203097,0.5565186179124809,0.0013683379327185542,0.19199499176046106,0.49999999999999994,-0.8660254037844387,1.0901076930427696
2006-06,135.69333333333333,4.910397437655621,0.43158312402254495,138.1,0.491867264349624,0.8060591911174183,0.3775523612335434,0.37505294933918143,1.2246467991473532e-16,-1.0,0.1799778624040016
2006-07,443.64516129032256,6.095025056629561,1.5231514512959743,302.0,1.228257235431425,0.5776179924137056,0.7113460417342227,0.47784228537565054,-0.4999999999999998,-0.8660254037844388,0.43158312402254495
2006-08,178.23548387096776,5.183105619069224,0.21427313646777435,198.1,0.1290071539125928,0.974437584660293,0.8963554419352069,,-0.8660254037844384,-0.5000000000000004,1.5231514512959743
2006-09,169.89,5.135151168793823,-0.2676167911278142,114.60000000000001,-0.9867860039923639,0.5625005289205766,0.9449630465649106,,-1.0,-1.8369701987210297e-16,0.21427313646777435
2006-10,134.8548387096774,4.9041989311049665,-0.606880220483264,177.5,0.29802204857773584,-0.4730739652076742,0.5339095540363926,,-0.8660254037844386,0.5000000000000001,-0.2676167911278142
2006-11,199.29333333333335,5.2947777762495045,-0.37578411153184277,122.1,-0.833061142970725,-1.252490723451408,0.3019234071620272,0.20507375409094142,-0.5000000000000004,0.8660254037844384,-0.606880220483264
2006-12,117.64516129032258,4.767672986323534,-0.3665268860457376,158.9,0.44871041296583053,-0.2552180776245938,0.2523286762102739,0.48931696470402897,-2.4492935982947064e-16,1.0,-0.37578411153184277
2007-01,70.60967741935484,4.2571672090339625,-0.5583235773990625,97.6,-0.08731020097751,-0.5050065110565423,-0.6299876194910624,0.483534195875808,0.49999999999999994,0.8660254037844387,-0.3665268860457376
2007-02,48.44285714285714,3.8803849000762796,-0.6100737729682999,49.5,-0.8731850641683875,-0.27431583482337635,-1.2148471841963726,0.4501265244376869,0.8660254037844386,0.5000000000000001,-0.5583235773990625
2007-03,54.093548387096774,3.9907149252679175,-0.30090447645734697,74.4,-0.044269281117826416,-0.7993909644391625,-1.3248860473812694,0.4136057382104605,1.0,6.123233995736766e-17,-0.6100737729682999
2007-04,123.90666666666667,4.819528594021029,0.12081846054437051,266.9,1.7307873402020537,0.8116938671826527,0.028720032562024576,0.40252644551286293,0.8660254037844387,-0.49999999999999983,-0.30090447645734697
2007-05,111.23870967741935,4.711678429850624,-0.34783523691957896,137.1,-0.22605175644755926,0.6034720063002078,0.32143553814910314,0.3508522646480366,0.49999999999999994,-0.8660254037844387,0.12081846054437051
2007-06,91.58,4.5172129072289495,0.03839859359587372,105.8,0.12199973260503655,0.574986016344083,0.12522566435107702,0.16016271361740056,1.2246467991473532e-16,-1.0,-0.34783523691957896
2007-07,63.270967741935486,4.147426578473074,-0.4244470268605127,103.0,-0.7056574412425856,-0.4536233031691366,-0.17170586034403545,-0.5363582643097549,-0.4999999999999998,-0.8660254037844388,0.03839859359587372
2007-08,74.95161290322581,4.316842744039887,-0.6519897385615625,138.20000000000002,-0.7038524303710035,-0.6901227772960106,-0.06954438849295441,,-0.8660254037844384,-0.5000000000000004,-0.4244470268605127
2007-09,82.48,4.412555839708705,-0.9902121202129326,231.2,0.9296448410263684,-0.5103701792158477,0.2576261608643571,,-1.0,-1.8369701987210297e-16,-0.6519897385615625
2007-10,718.9129032258064,6.57774021439713,1.0666610628088993,169.6,0.19150141579631097,0.1482427378986897,-0.2787929682451845,,-0.8660254037844386,0.5000000000000001,-0.9902121202129326
2007-11,203.37333333333333,5.315043370463623,-0.35551851731772466,157.6,-0.29296564320999813,0.4875150856723339,-0.6596760118918271,-0.10158433970374177,-0.5000000000000004,0.8660254037844384,1.0666610628088993
2007-12,1140.383870967742,7.039120213627155,1.904920341257883,227.6,1.2879802876996367,0.47367503298073604,-0.028802944868610913,0.14287086419420306,-2.4492935982947064e-16,1.0,-0.35551851731772466
2008-01,125.29354838709678,4.830659371247565,0.015168584814539976,154.8,0.8345897271383966,0.8807292374763506,0.9207100508449527,0.42937428787065074,0.49999999999999994,0.8660254037844387,1.904920341257883
2008-02,40.34827586206896,3.697548664238438,-0.7929100088061416,132.7,0.6882626607829762,1.452849716159445,1.7415520831257665,0.758216165555006,0.8660254037844386,0.5000000000000001,0.015168584814539976
2008-03,24.712903225806453,3.207325505037629,-1.0842938966876354,60.5,-0.26050440652732115,0.437156943975782,0.7092838931265635,0.5147844684900036,1.0,6.123233995736766e-17,-0.7929100088061416
2008-04,68.18666666666667,4.222249042314822,-0.47646109116183677,,,,,,0.8660254037844387,-0.49999999999999983,-1.0842938966876354
2008-05,44.53225806451613,3.796213826885063,-1.2632998398851396,168.3,0.07027718444309165,,,,0.49999999999999994,-0.8660254037844387,-0.47646109116183677
2008-06,45.62,3.820346216856242,-0.6584680967768337,107.4,0.1419781792812276,,,,1.2246467991473532e-16,-1.0,-1.2632998398851396
2008-07,50.567741935483866,3.92331386184033,-0.6485597434932568,138.5,-0.23939540684386537,-0.11290618447348992,,,-0.4999999999999998,-0.8660254037844388,-0.6584680967768337
2008-08,57.59032258064516,4.05335454283377,-0.9154779397676798,181.9,-0.07721582668372999,-0.15570028448264436,,,-0.8660254037844384,-0.5000000000000004,-0.6485597434932568
2008-09,837.0300000000001,6.7298599121410625,1.3270919522194253,233.29999999999998,0.957402036899399,0.1253742720844262,,,-1.0,-1.8369701987210297e-16,-0.9154779397676798
2008-10,330.916129032258,5.8018649566597595,0.29078580507152907,148.4,-0.11177789247662202,0.4472886204897637,0.14299848970474116,,-0.8660254037844386,0.5000000000000001,1.3270919522194253
2008-11,308.21,5.730781368822976,0.060219481041628775,112.6,-0.9957048881818665,-0.24345675720538346,-0.5453942251202258,,-0.5000000000000004,0.8660254037844384,0.29078580507152907
2008-12,141.5483870967742,4.9526416169099745,-0.18155825545929716,180.5,0.7344239059557668,-0.3942879544277753,-0.22936482974223382,,-2.4492935982947064e-16,1.0,0.060219481041628775
2009-01,194.01612903225808,5.267941294948981,0.45245050851595625,152.6,0.8037388569017471,0.11136779536630137,0.4307556856145435,,0.49999999999999994,0.8660254037844387,-0.18155825545929716
2009-02,76.125,4.332376726030061,-0.1580819470145185,133.6,0.7008163224397504,1.1014070740042832,0.8814376342088387,,0.8660254037844386,0.5000000000000001,0.45245050851595625
2009-03,481.92903225806447,6.1777968672312005,1.886177465505936,88.6,0.14960326724710302,0.6585656335437751,-0.03559526427962594,,1.0,6.123233995736766e-17,-0.1580819470145185
2009-04,127.07,4.844738115716443,0.14602798223978475,82.1,-0.4453092019354113,-0.09597870981067286,-0.1333851667150093,-0.06745733350212371,0.8660254037844387,-0.49999999999999983,1.886177465505936
2009-05,746.8516129032258,6.615866521361958,1.556352854591755,221.29999999999998,0.4983440493225945,-0.03934471468749775,0.7065626817588327,0.12552351216870675,0.49999999999999994,-0.8660254037844387,0.14602798223978475
2009-06,129.43666666666667,4.863191701021446,0.38437738738837,247.5,1.4323973114153383,0.754147087800247,1.0868667971175978,0.6165934212123619,1.2246467991473532e-16,-1.0,1.556352854591755
